topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
0,5,C0029581,Other disease of nasal cavity and sinuses, disease of nasal cavity and sinuses,0.0024384175077732904,HP:0000366,Abnormality of the nose
0,5,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.002148046503052544,HP:0030680,Abnormality of cardiovascular system morphology
0,5,C0154716,"Infantile spasms, with intractable epilepsy"," spasms, ",0.0018137628700897377,HP:0004305,Involuntary movements
0,5,C0158712,Congenital musculoskeletal deformities of spine,congenital musculoskeletal deformities of spine,0.001300980430259901,HP:0000925,Abnormality of the vertebral column
0,5,C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.0012860323329222298,HP:0000708,Behavioral abnormality
0,5,C0155831,Hypertrophy of tonsils alone,hypertrophy of tonsils alone,0.001025102157337172,HP:0100765,Abnormality of the tonsils
0,6,C0392549,Infantile cerebral palsy, cerebral palsy,0.10040205034124611,HP:0100021,Cerebral palsy
0,6,C0271468,Eustachian tube disorder,eustachian tube disorder,0.0656207362373297,HP:0040115,Abnormality of the Eustachian tube
0,6,C0154695,Diplegic Infantile Cerebral Palsy,diplegic  cerebral palsy,0.04720292234096109,HP:0100021,Cerebral palsy
0,6,C0154697,"Cerebral Palsy, Quadriplegic, Infantile","cerebral palsy, quadriplegic, ",0.039228712717523845,HP:0100021,Cerebral palsy
0,6,C0155422,"Chronic serous otitis media, simple or unspecified","chronic serous otitis media, simple or ",0.039025067527285746,,
0,6,C0478145,Other and unspecified symbolic dysfunctions, and  impaired social interactionss,0.03692604377567169,HP:0000735,Impaired social interactions
0,6,C0155546,Middle ear conductive hearing loss,middle ear conductive hearing loss,0.03526397550038564,HP:0000405,Conductive hearing impairment
0,6,C0158350,Tendon contracture,contracture,0.03243177487475478,HP:0001371,Flexion contracture
0,6,C0029882,Otitis Media,,0.03090959863926536,HP:0000388,Otitis media
0,6,C1384666,hearing impairment,,0.02627570520370468,HP:0000365,Hearing impairment
0,6,C0392702,Abnormal involuntary movement,abnormal involuntary movement,0.02427165728649296,HP:0004305,Involuntary movements
0,6,C0270805,Hemiplegic cerebral palsy,hemiplegic cerebral palsy,0.02332872939312925,HP:0100021,Cerebral palsy
0,6,C0021092,Impacted cerumen,,0.01876165999902936,HP:0030788,Impacted cerumen
0,6,C0236826,Developmental expressive language disorder,expressive language delay,0.01859631386529383,HP:0002474,Expressive language delay
0,6,C2607914,Allergic rhinitis (disorder),,0.015958722110178934,HP:0003193,Allergic rhinitis
0,6,C0149825,Hypertrophy of adenoids,abnormal size nasopharyngeal adenoids,0.014244203731348723,HP:3000033,Abnormality of nasopharyngeal adenoids
0,6,C0030196,Pain in limb,,0.013960795726851698,HP:0009763,Limb pain
0,6,C0477458,Other specified hearing loss, specified hearing loss,0.012581375894514907,HP:0000365,Hearing impairment
0,6,C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.012249079801222607,HP:0001249,Intellectual disability
0,6,C0424605,Developmental delay (disorder),developmental delay (disorder),0.011909878785381647,HP:0001263,Global developmental delay
0,6,C0311394,Difficulty walking,,0.011535127868734799,HP:0002355,Difficulty walking
0,6,C0155427,Other and unspecified chronic nonsuppurative otitis media, and  chronic nonsuppurative otitis media,0.010965500756474351,HP:0000389,Chronic otitis media
0,6,C0264133,Acquired flat foot,acquired flat foot,0.01034965096620266,HP:0001763,Pes planus
0,6,C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.009717327057911833,HP:0030148,Heart murmur
0,6,C0036689,Streptococcal sore throat,streptococcal sore throat,0.009514045561538304,,
0,6,C0575081,Gait abnormality,,0.00926023642170503,HP:0001288,Gait disturbance
0,6,C0029806,Other specified infantile cerebral palsy, specified  cerebral palsy,0.008912903099275943,HP:0100021,Cerebral palsy
0,6,C0029581,Other disease of nasal cavity and sinuses, disease of nasal cavity and sinuses,0.008783682004849048,HP:0000366,Abnormality of the nose
0,6,C0018777,Conductive hearing loss,,0.008534377281270003,HP:0000405,Conductive hearing impairment
0,6,C1455742,Chronic mucoid otitis media,chronic mucoid otitis media,0.00853431605811171,,
0,6,C0029557,Other congenital deformity of hip (joint), congenital deformity of hip (joint),0.008436231063106241,HP:0001384,Abnormality of the hip joint
0,6,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.008082622834053583,HP:0002099,Asthma
0,6,C0155831,Hypertrophy of tonsils alone,hypertrophy of tonsils alone,0.007778955933880806,HP:0100765,Abnormality of the tonsils
0,6,C0018939,Hematological Disease,hematological disease,0.0075630769622524385,HP:0001871,Abnormality of blood and blood-forming tissues
0,6,C1719382,Acquired torsion dystonia,acquired torsion dystonia,0.006677315898569881,HP:0001304,Torsion dystonia
0,6,C0478144,Other and unspecified speech disturbances, and  speech disturbances,0.0060777444537774145,HP:0002167,Neurological speech impairment
0,6,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.005717542405636134,HP:0011948,Acute respiratory tract infection
0,6,C0795699,"Other diseases of pharynx, NEC in ICD9CM"," diseases of pharynx,",0.004904714962845671,HP:0000600,Abnormality of the pharynx
0,6,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.004811316556404287,HP:0001263,Global developmental delay
0,6,C0008711,Chronic rhinitis,,0.004678706379285646,HP:0002257,Chronic rhinitis
0,6,C0154635,Other specified delays in development, specified delays in development,0.00464786527311143,HP:0001263,Global developmental delay
0,6,C0018818,Ventricular Septal Defects,,0.004280582924841928,HP:0001629,Ventricular septal defect
0,6,C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.004271279794456738,HP:0000708,Behavioral abnormality
0,6,C0158619,Congenital insufficiency of mitral valve,insufficiency of mitral valve,0.0041191985721587025,HP:0001653,Mitral regurgitation
0,6,C0302371,"Other and unspecified special symptoms or syndromes, NEC in ICD9CM_2014"," and  special symptoms or syndromes,",0.00392500589859342,HP:0000708,Behavioral abnormality
0,6,C0010200,Coughing,,0.003829665764091099,HP:0012735,Cough
0,6,C0010380,Croup,abnormality of the vocal cords,0.003578995625513239,HP:0008777,Abnormality of the vocal cords
0,6,C0037317,Sleep disturbances,,0.003193593520838581,HP:0002360,Sleep disturbance
0,6,C0020295,Hydronephrosis,,0.002779663824219562,HP:0000126,Hydronephrosis
0,6,C0478056,Other obstructive defects of renal pelvis and ureter, obstructive defects of renal pelvis and ureter,0.0025265706012417293,HP:0000069,Abnormality of the ureter
0,6,C0015310,Exotropia,,0.0024293148074512948,HP:0000577,Exotropia
0,6,C0029608,Other endocardial cushion defects, endocardial cushion defects,0.0022484245962076763,HP:0006695,Atrioventricular canal defect
0,6,C0013274,Patent ductus arteriosus,,0.0021862562618009383,HP:0001643,Patent ductus arteriosus
0,6,C0159135,Other abnormal clinical findings, abnormal clinical findings,0.0019790228773957225,HP:0000707,Abnormality of the nervous system
0,6,C0029781,Other specified disorders of kidney and ureter, specified disorders of kidney and ureter,0.0017185154225367733,,
0,6,C0004106,Astigmatism,,0.0016842197089646817,HP:0000483,Astigmatism
0,6,C0546884,Hypovolemia,,0.001462094780739836,HP:0011106,Hypovolemia
0,6,C0014116,Endocardial Cushion Defects,endocardial cushion defects,0.0012978353330722777,HP:0006695,Atrioventricular canal defect
0,6,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.0010929988164073573,HP:0004386,Gastrointestinal inflammation
0,7,C0392549,Infantile cerebral palsy, cerebral palsy,0.09455082661549771,HP:0100021,Cerebral palsy
0,7,C0699815,Feeding difficulties and mismanagement,feeding difficulties and mismanagement,0.08640888053370392,HP:0011968,Feeding difficulties
0,7,C0154697,"Cerebral Palsy, Quadriplegic, Infantile","cerebral palsy, quadriplegic, ",0.060771459423085136,HP:0100021,Cerebral palsy
0,7,C0017168,Gastroesophageal reflux disease,,0.05875013129018858,HP:0002020,Gastroesophageal reflux
0,7,C0009806,Constipation,,0.04078992397574379,HP:0002019,Constipation
0,7,C0154695,Diplegic Infantile Cerebral Palsy,diplegic  cerebral palsy,0.03883301379820891,HP:0100021,Cerebral palsy
0,7,C0878753,Unspecified lack of expected normal physiological development in childhood, lack of expected normal physiological development in ,0.03677186288045431,HP:0001263,Global developmental delay
0,7,C0270805,Hemiplegic cerebral palsy,hemiplegic cerebral palsy,0.02766851273009185,HP:0100021,Cerebral palsy
0,7,C0375218,"Hemiplegia, unspecified affecting unspecified side","hemiplegia,  affecting  side",0.025583749532972502,HP:0012638,Abnormality of nervous system physiology
0,7,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.02449940821814582,HP:0001263,Global developmental delay
0,7,C0010200,Coughing,,0.021415658139009867,HP:0012735,Cough
0,7,C0010417,Cryptorchidism,,0.01703624147595513,HP:0000028,Cryptorchidism
0,7,C0392702,Abnormal involuntary movement,abnormal involuntary movement,0.01627450917227643,HP:0004305,Involuntary movements
0,7,C0011168,Deglutition Disorders,,0.01586906187485218,HP:0002015,Dysphagia
0,7,C0015544,Failure to Thrive,failure to thrive,0.014361730459193084,HP:0001508,Failure to thrive
0,7,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.013856608929174865,HP:0002099,Asthma
0,7,C1384666,hearing impairment,,0.013424200624473599,HP:0000365,Hearing impairment
0,7,C0424605,Developmental delay (disorder),developmental delay (disorder),0.013391965642689662,HP:0001263,Global developmental delay
0,7,C0014868,Esophagitis,,0.012918787575249932,HP:0100633,Esophagitis
0,7,C0025958,Microcephaly,microcephaly,0.012520627172697347,HP:0000252,Microcephaly
0,7,C0271468,Eustachian tube disorder,eustachian tube disorder,0.010391712371166222,HP:0040115,Abnormality of the Eustachian tube
0,7,C0154635,Other specified delays in development, specified delays in development,0.009837599731039664,HP:0001263,Global developmental delay
0,7,C0026758,"Multiple congenital anomalies, so described","multiple congenital anomalies, so described",0.009826391561134438,HP:0001627,Abnormal heart morphology
0,7,C0575081,Gait abnormality,,0.009295665456131664,HP:0001288,Gait disturbance
0,7,C0029557,Other congenital deformity of hip (joint), congenital deformity of hip (joint),0.009032242696808015,HP:0001384,Abnormality of the hip joint
0,7,C0014877,Esotropia,,0.008849693699401653,HP:0000565,Esotropia
0,7,C0041667,Underweight,underweight,0.008283018014499093,HP:0004323,Abnormality of body weight
0,7,C0021092,Impacted cerumen,,0.0081614163484426,HP:0030788,Impacted cerumen
0,7,C0029806,Other specified infantile cerebral palsy, specified  cerebral palsy,0.007529393511859999,HP:0100021,Cerebral palsy
0,7,C0030196,Pain in limb,,0.007178254383226033,HP:0009763,Limb pain
0,7,C0158350,Tendon contracture,contracture,0.006900643780618063,HP:0001371,Flexion contracture
0,7,C0027498,Nausea and vomiting,,0.00668212282465536,HP:0002017,Nausea and vomiting
0,7,C0155422,"Chronic serous otitis media, simple or unspecified","chronic serous otitis media, simple or ",0.006516201875174624,,
0,7,C0728950,Vomiting alone,vomiting alone,0.006411165824655866,HP:0002013,Vomiting
0,7,C0260334,Pneumonitis due to inhalation of food or vomitus,pneumonitis due to inhalation of food or vomitus,0.0062649783885643665,,
0,7,C0015310,Exotropia,,0.006082640759048921,HP:0000577,Exotropia
0,7,C0036440,Idiopathic scoliosis and kyphoscoliosis, scoliosis and kyphoscoliosis,0.005689264780655289,HP:0002650,Scoliosis
0,7,C0154694,"Hemiplegia, Spastic",,0.0056620820152769305,HP:0011099,Spastic hemiparesis
0,7,C0019693,HIV Infections,hiv infections,0.005176618244844832,HP:0002719,Recurrent infections
0,7,C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.004658617574198168,HP:0001249,Intellectual disability
0,7,C1719382,Acquired torsion dystonia,acquired torsion dystonia,0.004178939792746813,HP:0001304,Torsion dystonia
0,7,C1301937,Talipes,,0.0040974077679921,HP:0001883,Talipes
0,7,C0158489,Acquired clubfoot,acquired clubfoot,0.003715283598813637,HP:0001762,Talipes equinovarus
0,7,C0011991,Diarrhea,,0.0034285754831626,HP:0002014,Diarrhea
0,7,C1879328,Blindness both eyes NOS (disorder),blindness both eyes nos (disorder),0.0034273140349591292,,
0,7,C2607914,Allergic rhinitis (disorder),,0.00339639674532346,HP:0003193,Allergic rhinitis
0,7,C0079157,Reduction deformities of brain,reduction deformities of brain,0.0032965315033178506,HP:0012443,Abnormality of brain morphology
0,7,C0042798,Low Vision,low vision,0.0032847509055320833,HP:0000505,Visual impairment
0,7,C0497552,Congenital neurologic anomalies,,0.003227124046226049,HP:0000707,Abnormality of the nervous system
0,7,C0311394,Difficulty walking,,0.0028842175387254346,HP:0002355,Difficulty walking
0,7,C0158361,"Other disorders of muscle, ligament, and fascia"," disorders of muscle, ligament, and fascia",0.0022691995709864105,,
0,7,C0154709,"Generalized convulsive epilepsy, without mention of intractable epilepsy","generalized convulsive epilepsy, ",0.0021008115501788523,HP:0002197,Generalized seizures
0,7,C0152212,Intermittent alternating esotropia,intermittent alternating esotropia,0.002000036306147286,HP:0001137,Alternating esotropia
0,7,C0085584,Encephalopathies,,0.00192293665168039,HP:0001298,Encephalopathy
0,7,C0236826,Developmental expressive language disorder,expressive language delay,0.0018495172747902313,HP:0002474,Expressive language delay
0,7,C0009081,Congenital clubfoot,,0.0016950959952033101,HP:0001762,Talipes equinovarus
0,7,C0037317,Sleep disturbances,,0.001656673559058987,HP:0002360,Sleep disturbance
0,7,C0520966,Abnormal coordination,,0.0013656985932989764,HP:0002311,Incoordination
0,7,C0018777,Conductive hearing loss,,0.0012729849098046962,HP:0000405,Conductive hearing impairment
0,7,C0478056,Other obstructive defects of renal pelvis and ureter, obstructive defects of renal pelvis and ureter,0.001268777048617793,HP:0000069,Abnormality of the ureter
0,7,C0011757,Developmental Coordination Disorder,motor delay,0.0011034140283085064,HP:0001270,Motor delay
0,8,C0009806,Constipation,,0.15470254079048162,HP:0002019,Constipation
0,8,C0154697,"Cerebral Palsy, Quadriplegic, Infantile","cerebral palsy, quadriplegic, ",0.10577350533766723,HP:0100021,Cerebral palsy
0,8,C0392549,Infantile cerebral palsy, cerebral palsy,0.1024393327792569,HP:0100021,Cerebral palsy
