topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
0,2,C0154713,"Partial epilepsy, with impairment of consciousness, with intractable epilepsy"," epilepsy, ",0.0013534819938399024,HP:0001250,Seizures
0,2,C0375026,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,viral and chlamydial infection in conditions classified elsewhere and of  site,0.0013515535540944371,,
0,2,C0158352,"Muscle, ligament and fascia disorders",muscle abnormality,0.0013030318518008745,HP:0003011,Abnormality of the musculature
0,2,C0029579,OTHER LUNG DISEASE NEC in ICD9CM, lung disease,0.001294190618666249,HP:0002088,Abnormality of the lung
0,2,C1879328,Blindness both eyes NOS (disorder),blindness both eyes nos (disorder),0.0012849268903198706,,
0,2,C0155881,Intrinsic asthma without mention of status asthmaticus,intrinsic asthma ,0.0012666097217206862,HP:0002099,Asthma
0,2,C0478144,Other and unspecified speech disturbances, and  speech disturbances,0.001221425815010335,HP:0002167,Neurological speech impairment
0,2,C0021099,Impetigo,impetigo,0.001209468933450255,HP:0100847,Palmoplantar pustulosis
0,2,C0158715,"Congenital subluxation of hip, bilateral","congenital subluxation of hip, bilateral",0.001190611026082515,HP:0008780,Congenital bilateral hip dislocation
0,2,C0020295,Hydronephrosis,,0.0011702715981682715,HP:0000126,Hydronephrosis
0,2,C0271446,Non-suppurative otitis media,non-suppurative otitis media,0.0011618353498614408,HP:0000403,Recurrent otitis media
0,2,C0014591,Epistaxis,,0.0011590670401273105,HP:0000421,Epistaxis
0,2,C0158767,Congenital deformity of knee joint,congenital deformity of knee joint,0.0011540149641557816,HP:0005191,Congenital knee dislocation
0,2,C1301937,Talipes,,0.0011524604178654219,HP:0001883,Talipes
0,2,C0018621,Hay fever,,0.0011414853260031175,HP:0012395,Seasonal allergy
0,2,C0520679,"Sleep Apnea, Obstructive",,0.0011287023411750612,HP:0002870,Obstructive sleep apnea
0,2,C2349815,Overexertion and strenuous and repetitive movements or loads,overexertion and strenuous and repetitive movements or loads,0.0011099716413690971,,
0,2,C0476414,Thyroid function tests abnormal,thyroid function tests abnormal,0.0010768242002551613,HP:0002926,Abnormality of thyroid physiology
0,2,C0302397,"Other hamartoses, not elsewhere classified"," hamartoses, not elsewhere classified",0.0010765455754533704,,
0,2,C0011640,Dermatophytosis of scalp or beard,dermatophytosis of scalp or beard,0.001070380148352884,HP:0010541,Cutis gyrata of scalp
0,2,C0006849,Oral candidiasis,oral candidiasis,0.0010701833362899513,HP:0009098,Chronic oral candidiasis
0,2,C0026691,Mucocutaneous Lymph Node Syndrome,mucocutaneous lymph node syndrome,0.0010520175561852397,HP:0002716,Lymphadenopathy
0,2,C0018681,Headache,,0.0010445111951635354,HP:0002315,Headache
0,2,C0152522,Diarrhea of presumed infectious origin,diarrhea of presumed infectious origin,0.0010399039392172316,HP:0002719,Recurrent infections
0,2,C0085639,Falls,,0.0010378023032944401,HP:0002527,Falls
0,2,C0949135,Other constipation, constipation,0.0010333556656020933,HP:0002019,Constipation
0,2,C0000737,Abdominal Pain,,0.0010236858507547486,HP:0002027,Abdominal pain
0,2,C0020645,Hyposmolality and/or hyponatremia,hyposmolality and/or hyponatremia,0.001021326436517651,HP:0010929,Abnormality of cation homeostasis
0,2,C0878750,"Fall from other slipping, tripping, or stumbling","fall from  slipping, tripping, or stumbling",0.001011855970244475,HP:0012638,Abnormality of nervous system physiology
0,2,C0032227,Pleural effusion disorder,,0.0010093702616776688,HP:0002202,Pleural effusion
0,3,C0029882,Otitis Media,,0.06551830485953619,HP:0000388,Otitis media
0,3,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.05000473953068654,HP:0002099,Asthma
0,3,C0424605,Developmental delay (disorder),developmental delay (disorder),0.03599221458142041,HP:0001263,Global developmental delay
0,3,C0494843,Ingestion dermatitis due to food,ingestion dermatitis due to food,0.03130694342383292,,
0,3,C0010380,Croup,abnormality of the vocal cords,0.027899102830398086,HP:0008777,Abnormality of the vocal cords
0,3,C0155878,Extrinsic asthma without mention of status asthmaticus,extrinsic asthma ,0.025117710521645922,HP:0002099,Asthma
0,3,C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.023953442021963395,HP:0002719,Recurrent infections
0,3,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.02209415454221502,HP:0011948,Acute respiratory tract infection
0,3,C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.0194750046338482,HP:0000750,Delayed speech and language development
0,3,C0494831,Other atopic dermatitis, atopic dermatitis,0.017547797806803603,HP:0001047,Atopic dermatitis
0,3,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.01415536672251423,HP:0004370,Abnormality of temperature regulation
0,3,C0375703,Anaphylactic shock due to unspecified food,anaphylactic shock due to  food,0.013223018614990225,,
0,3,C0010200,Coughing,,0.012127629032697965,HP:0012735,Cough
0,3,C2712343,ALLERGIC RHINITIS NEC in ICD9CM,allergic rhinitis,0.012035277442798087,HP:0003193,Allergic rhinitis
0,3,C0546884,Hypovolemia,,0.011865468714318794,HP:0011106,Hypovolemia
0,3,C0395861,Acute suppurative otitis media without spontaneous rupture of ear drum,acute suppurative otitis media ,0.011511091190242862,HP:0000403,Recurrent otitis media
0,3,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.010854575677943682,HP:0004386,Gastrointestinal inflammation
0,3,C0001344,Acute pharyngitis,acute pharyngitis,0.009480012786211196,HP:0012649,Increased inflammatory response
0,3,C0700625,"Allergy, unspecified, NEC in ICD9CM","allergy, ,",0.009129695944166637,HP:0012393,Allergy
0,3,C0021355,Infective otitis externa,infective otitis externa,0.007617285994794759,HP:0000388,Otitis media
0,3,C0018621,Hay fever,,0.007250682683671698,HP:0012395,Seasonal allergy
0,3,C0158361,"Other disorders of muscle, ligament, and fascia"," disorders of muscle, ligament, and fascia",0.006998309525516431,,
0,3,C2607914,Allergic rhinitis (disorder),,0.006563472498642482,HP:0003193,Allergic rhinitis
0,3,C0338984,Residual infantile autism,residual  autism,0.006464986829233809,HP:0000729,Autistic behavior
0,3,C0149654,Conduct Disorder,oppositional defiant disorder,0.005450374661626128,HP:0010865,Oppositional defiant disorder
0,3,C0027765,nervous system disorder,nervous system disorder,0.0051869855959548695,HP:0000707,Abnormality of the nervous system
0,3,C0008698,Chronic maxillary sinusitis,chronic maxillary sinusitis,0.004501674309841692,HP:0430028,Hyperplasia of the maxilla
0,3,C0038218,Status Asthmaticus,,0.004300129684965223,HP:0012653,Status Asthmaticus
0,3,C0015230,Exanthema,,0.00415723639457777,HP:0000988,Skin rash
0,3,C0522274,Humoral immune defect,humoral immune defect,0.003866708493745373,HP:0002843,Abnormality of T cells
0,3,C0026758,"Multiple congenital anomalies, so described","multiple congenital anomalies, so described",0.003835048938382263,HP:0001627,Abnormal heart morphology
0,3,C0042029,Urinary tract infection,urinary tract infection,0.003716859766245177,HP:0000010,Recurrent urinary tract infections
0,3,C0242855,Congenital atresia of pulmonary valve,,0.003611246298806464,HP:0010882,Pulmonary valve atresia
0,3,C0009763,Conjunctivitis,,0.0035487510502391763,HP:0000509,Conjunctivitis
0,3,C0375026,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,viral and chlamydial infection in conditions classified elsewhere and of  site,0.0033433463921756466,,
0,3,C0008062,Child Sexual Abuse,child sexual abuse,0.003261274741618056,,
0,3,C0262030,Assault by other specified means,assault by  specified means,0.003178679058567553,,
0,3,C0878757,"Perpetrator of child and adult abuse, by father, stepfather, or boyfriend","perpetrator of child and  abuse, by father, stepfather, or boyfriend",0.003178679058567553,HP:0001197,Abnormality of prenatal development or birth
0,3,C0039685,Tetralogy of Fallot,,0.0031720918988305527,HP:0001636,Tetralogy of Fallot
0,3,C1279224,"Infectious colitis, enteritis and gastroenteritis","infectious colitis, enteritis and gastroenteritis",0.0030051654082726355,HP:0002583,Colitis
0,3,C0149516,Chronic sinusitis,,0.0029407028460466693,HP:0011109,Chronic sinusitis
0,3,C0375487,"Contact dermatitis and other eczema, unspecified cause","contact dermatitis and  eczema,  cause",0.0027850440792156726,HP:0001047,Atopic dermatitis
0,3,C0006118,Brain Neoplasms,,0.0026808320796877145,HP:0030692,Brain neoplasm
0,3,C1719410,Epilepsy and recurrent seizures,epilepsy and recurrent seizures,0.002655158993350913,,
0,3,C0154247,Other disturbances of straight-chain amino-acid metabolism, disturbances of straight-chain amino-acid metabolism,0.002557398676928152,,
0,3,C0021099,Impetigo,impetigo,0.0019756979433074888,HP:0100847,Palmoplantar pustulosis
0,3,C0149512,Acute sinusitis,,0.0019121484069384745,HP:0000255,Acute sinusitis
0,3,C0043144,Wheezing,,0.0018628149943196637,HP:0030828,Wheezing
0,3,C0000737,Abdominal Pain,,0.0017952554695547115,HP:0002027,Abdominal pain
0,3,C1176342,"Asthma, unspecified type, with (acute) exacerbation","asthma,  type, ",0.00175670990319462,HP:0002099,Asthma
0,3,C0029543,Other chronic allergic conjunctivitis, chronic allergic conjunctivitis,0.0016959503589589365,HP:0007879,Allergic conjunctivitis
0,3,C0001122,Acidosis,,0.001566102890514808,HP:0001941,Acidosis
0,3,C0157719,Dermatitis due to other specified substances taken internally,dermatitis due to  specified substances taken internally,0.0014439366026099063,,
0,3,C0396023,Chronic adenoiditis,chronic adenoiditis,0.0013894620549871862,HP:0011109,Chronic sinusitis
0,3,C0728950,Vomiting alone,vomiting alone,0.0012817774431509773,HP:0002013,Vomiting
0,3,C0011175,Dehydration,,0.0012241189503632004,HP:0001944,Dehydration
0,3,C0016952,Galactosemias,,0.001216413561267069,HP:0004919,Galactose intolerance
0,3,C0489952,"Intestinal infection due to other organism, NEC in ICD9CM","intestinal infection due to  organism,",0.0012063876047017819,HP:0004798,Recurrent infection of the gastrointestinal tract
0,3,C0040761,Transposition of Great Vessels,transposition of great vessels,0.0011739799093165274,HP:0001669,Transposition of the great arteries
0,3,C0002871,Anemia,,0.0011068987262726154,HP:0001903,Anemia
0,3,C0007645,Cellulitis and abscess NOS (disorder),cellulitis and abscess nos (disorder),0.0010989484733955487,,
0,3,C0153517,Malignant neoplasm of long bones of lower limb,malignant neoplasm of long bones of lower limb,0.0010916831001626958,HP:0011793,Neoplasm by anatomical site
0,3,C0221002,"Hyperparathyroidism, Primary",,0.00100876674541538,HP:0008200,Primary hyperparathyroidism
0,3,C1456270,Fatty acid oxidation disorder,fatty acid oxidation disorder,0.0010040905512895607,HP:0004359,Abnormality of fatty-acid metabolism
0,3,C0157696,Cellulitis and abscess of face,cellulitis and abscess of face,0.0010040510461220436,HP:0010771,Pilonidal abscess
0,4,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.030220409179764793,HP:0002099,Asthma
0,4,C0029882,Otitis Media,,0.028659235950509288,HP:0000388,Otitis media
0,4,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.024638697442563105,HP:0011948,Acute respiratory tract infection
0,4,C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.01725222905973876,HP:0002719,Recurrent infections
0,4,C0155878,Extrinsic asthma without mention of status asthmaticus,extrinsic asthma ,0.016830594095163364,HP:0002099,Asthma
0,4,C0149654,Conduct Disorder,oppositional defiant disorder,0.0154396793184095,HP:0010865,Oppositional defiant disorder
0,4,C0010200,Coughing,,0.013545740821256258,HP:0012735,Cough
0,4,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.013423771897476924,HP:0004386,Gastrointestinal inflammation
0,4,C0018784,Sensorineural Hearing Loss (disorder),,0.012945969328881429,HP:0000407,Sensorineural hearing impairment
0,4,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.010949414962940843,HP:0004370,Abnormality of temperature regulation
0,4,C0494843,Ingestion dermatitis due to food,ingestion dermatitis due to food,0.010583822314104267,,
0,4,C1719452,sensory hearing loss of both ears,sensory hearing loss of both ears,0.010017768454967395,HP:0000365,Hearing impairment
0,4,C0494831,Other atopic dermatitis, atopic dermatitis,0.00984213439437483,HP:0001047,Atopic dermatitis
0,4,C2712343,ALLERGIC RHINITIS NEC in ICD9CM,allergic rhinitis,0.009439677395028198,HP:0003193,Allergic rhinitis
0,4,C0424605,Developmental delay (disorder),developmental delay (disorder),0.00899866405341724,HP:0001263,Global developmental delay
0,4,C2607914,Allergic rhinitis (disorder),,0.00820247346642117,HP:0003193,Allergic rhinitis
0,4,C0038218,Status Asthmaticus,,0.008035307248545915,HP:0012653,Status Asthmaticus
0,4,C0000737,Abdominal Pain,,0.00803146808657812,HP:0002027,Abdominal pain
0,4,C0001344,Acute pharyngitis,acute pharyngitis,0.007814582866007183,HP:0012649,Increased inflammatory response
0,4,C0546884,Hypovolemia,,0.007538270960217584,HP:0011106,Hypovolemia
0,4,C0490048,Vesicoureteral reflux unspecified or without reflux nephropathy,vesicoureteral reflux  or ,0.007162406615557813,HP:0000076,Vesicoureteral reflux
0,4,C0344304,Generalized abdominal pain,generalized abdominal pain,0.006891983824896844,,
0,4,C0018621,Hay fever,,0.006720624934687059,HP:0012395,Seasonal allergy
0,4,C0395861,Acute suppurative otitis media without spontaneous rupture of ear drum,acute suppurative otitis media ,0.006245569388971325,HP:0000403,Recurrent otitis media
0,4,C0042029,Urinary tract infection,urinary tract infection,0.006226518653538728,HP:0000010,Recurrent urinary tract infections
0,4,C0700625,"Allergy, unspecified, NEC in ICD9CM","allergy, ,",0.005812460611708659,HP:0012393,Allergy
0,4,C1176342,"Asthma, unspecified type, with (acute) exacerbation","asthma,  type, ",0.005299065911095089,HP:0002099,Asthma
0,4,C1384666,hearing impairment,,0.005275730181896817,HP:0000365,Hearing impairment
0,4,C0009952,Febrile Convulsions,,0.0052431737543199575,HP:0002373,Febrile seizures
0,4,C0153517,Malignant neoplasm of long bones of lower limb,malignant neoplasm of long bones of lower limb,0.005199837633531736,HP:0011793,Neoplasm by anatomical site
0,4,C0375703,Anaphylactic shock due to unspecified food,anaphylactic shock due to  food,0.004962163039524296,,
0,4,C0728950,Vomiting alone,vomiting alone,0.0049469186275441345,HP:0002013,Vomiting
0,4,C0020295,Hydronephrosis,,0.004926279445589211,HP:0000126,Hydronephrosis
0,4,C0375487,"Contact dermatitis and other eczema, unspecified cause","contact dermatitis and  eczema,  cause",0.004749744096132651,HP:0001047,Atopic dermatitis
0,4,C0009763,Conjunctivitis,,0.004743235818502948,HP:0000509,Conjunctivitis
0,4,C0036689,Streptococcal sore throat,streptococcal sore throat,0.004725297224175517,,
0,4,C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.004576884599460579,HP:0000750,Delayed speech and language development
