cui,cui_name,curated_name,prob,hpo,hpo_name
C0155921,Tracheostomy complication,tracheostomy complication,0.0018085631315477464,HP:0002087,Abnormality of the upper respiratory tract
C0004604,Back Pain,,0.0034687761365520048,HP:0003418,Back pain
C0038002,Splenomegaly,,0.001112254615518686,HP:0001744,Splenomegaly
C0008925,Cleft Palate,,0.019923142063770324,HP:0000175,Cleft palate
C0549470,Preglaucoma,preglaucoma,0.00216819189846043,HP:0000501,Glaucoma
C1704321,"Nephrotic Syndrome, Minimal Change","nephrotic syndrome, minimal change",0.0014889914156937828,HP:0000100,Nephrotic syndrome
C0024005,Acquired postural lordosis,acquired postural lordosis,0.0017261572149963663,HP:0012638,Abnormality of nervous system physiology
C1879328,Blindness both eyes NOS (disorder),blindness both eyes nos (disorder),0.006006782527406079,,
C3161330,Profound intellectual disabilities,,0.0018536323732557835,HP:0002187,"Intellectual disability, profound"
C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.03481157549189815,HP:0001249,Intellectual disability
C0015300,Exophthalmos,,0.003196439259785974,HP:0000520,Proptosis
C2911064,"Body mass index (BMI) pediatric, 5th percentile to less than 85th percentile for age","body mass index (bmi) pediatric, 5th percentile to less than 85th percentile for age",0.009654950809466772,,
C2911065,"Body mass index (BMI) pediatric, 85th percentile to less than 95th percentile for age","body mass index (bmi) pediatric, 85th percentile to less than 95th percentile for age",0.0016171695009167043,,
C2911066,"Body mass index (BMI) pediatric, greater than or equal to 95th percentile for age","body mass index (bmi) pediatric, greater than or equal to 95th percentile for age",0.006427378962570048,HP:0001518,Small for gestational age
C0001541,Adjustment disorder with mixed disturbance of emotions AND conduct,adjustment disorder ,0.010018765572758619,HP:0000708,Behavioral abnormality
C2911063,"Body mass index (BMI) pediatric, less than 5th percentile for age","body mass index (bmi) pediatric, less than 5th percentile for age",0.002378588596428948,,
C0260808,Unspecified psychosocial circumstance, psychosocial circumstance,0.0010237643172706897,HP:0000708,Behavioral abnormality
C0438699,"Congenital agenesis, hypoplasia, and dysplasia of lung","congenital agenesis, hypoplasia, and dysplasia of lung",0.008908998250058342,HP:0012252,Abnormal respiratory system morphology
C0042580,Vesico-Ureteral Reflux,,0.0024279711580969567,HP:0000076,Vesicoureteral reflux
C0025289,Meningitis,,0.001730455798482197,HP:0001287,Meningitis
C0153987,"Benign neoplasm of skin of trunk, excluding scrotum","benign neoplasm of skin of trunk, excluding scrotum",0.008263560890283494,,
C0152101,Hypoplastic Left Heart Syndrome,,0.01637680588936559,HP:0004383,Hypoplastic left heart
C0153985,Benign neoplasm of skin of other and unspecified parts of face,benign neoplasm of skin of  and  parts of face,0.0032550877162275103,HP:0008069,Neoplasm of the skin
C0024649,Malposition of heart and cardiac apex,malposition of heart and cardiac apex,0.009207093872768145,HP:0001627,Abnormal heart morphology
C0036690,Septicemia,,0.006445040678543721,HP:0100806,Sepsis
C0153989,Benign neoplasm of skin of hip and lower limb,benign neoplasm of skin of hip and lower limb,0.004351587446354907,,
C0153988,Benign neoplasm of skin of upper limb or shoulder NOS,benign neoplasm of skin of upper limb or shoulder nos,0.0016602765643324397,HP:0011793,Neoplasm by anatomical site
C0700501,Congenital nystagmus,,0.0032430600495510086,HP:0006934,Congenital nystagmus
C0158407,"Periostitis, without mention of osteomyelitis, multiple sites","periostitis, ",0.0030357742769636085,HP:0040165,Periostitis
C0025517,Metabolic Diseases,metabolic diseases,0.007169798579375012,HP:0001939,Abnormality of metabolism/homeostasis
C1719694,Attention to dressings and sutures,attention to dressings and sutures,0.006291903951551404,HP:0000159,Abnormality of the lip
C0587245,Complication of gastrostomy,complication of gastrostomy,0.0015262204831884012,,
C0348586,Other secondary hypertension, secondary hypertension,0.0012856825212980046,,
C0026393,Molluscum Contagiosum,molluscum contagiosum,0.0025005126366421855,HP:0000951,Abnormality of the skin
C0042341,Varicocele,,0.011940577662013393,HP:0012871,Varicocele
C0272443,"Elbow, forearm, and wrist injury","elbow, forearm, and wrist injury",0.0014574838139599883,HP:0009811,Abnormality of the elbow
C1260404,primary hypercoagulable state,primary hypercoagulable state,0.002864616596661685,HP:0100724,Hypercoagulability
C1260408,Encephalopathy NEC in ICD10CM,encephalopathy,0.001958487958877674,HP:0001298,Encephalopathy
C1260409,myasthenia gravis without acute exacerbation,myasthenia gravis ,0.0013666868635370066,HP:0003473,Fatigable weakness
C0008701,Chronic Motor or Vocal Tic Disorder,chronic motor or vocal tic disorder,0.006632809205260397,HP:0100035,Phonic tics
C0263840,Haemarthrosis involving lower leg,haemarthrosis involving lower leg,0.0015789052695835179,,
C0040188,Tic disorder,tic disorder,0.012059899219517176,HP:0100033,Tics
C0028738,Nystagmus,,0.006534984016546085,HP:0000639,Nystagmus
C0158537,"Spina bifida, without mention of hydrocephalus, lumbar region","spina bifida, ",0.0019954531919469686,HP:0002414,Spina bifida
C0158534,"Spina bifida without mention of hydrocephalus, site unspecified",spina bifida ,0.013197375452164515,HP:0002414,Spina bifida
C0002019,Dyslexia and alexia,dyslexia,0.005432157553848574,HP:0010522,Dyslexia
C0496899,"Benign neoplasm of brain, unspecified","benign neoplasm of brain, ",0.002226434459173219,HP:0030692,Brain neoplasm
C2937358,Cerebral Hemorrhage,,0.002506261520523216,HP:0001342,Cerebral hemorrhage
C1561826,Overweight and obesity,overweight and obesity,0.0011101490380575037,HP:0001513,Obesity
C0877771,"Angioneurotic edema, NEC in ICD9CM_2014","angioneurotic edema,",0.0013678467370219012,HP:0100665,Angioedema
C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.017203119050072338,HP:0004386,Gastrointestinal inflammation
C0029513,Other and unspecified ovarian cysts, and  ovarian cysts,0.001366379160593386,HP:0000138,Ovarian cyst
C0029516,Other and unspecified reactive psychosis, and  reactive psychosis,0.0012957721971012203,HP:0000708,Behavioral abnormality
C0028841,Ocular Hypotension,ocular hypotension,0.0013143000529011765,HP:0002615,Hypotension
C0029515,Other and unspecified postsurgical nonabsorption, and  postsurgical nonabsorption,0.002417941481943116,,
C0432162,Congenital spondylolysis of lumbosacral region,congenital spondylolysis of lumbosacral region,0.001485538363272393,HP:0000925,Abnormality of the vertebral column
C0700639,"Pyloric Stenosis, Hypertrophic","pyloric stenosis, hypertrophic",0.004819632335548362,HP:0002021,Pyloric stenosis
C2939130,Other bacterial diseases, bacterial diseases,0.0013465063253954588,HP:0002718,Recurrent bacterial infections
C0026703,Mucopolysaccharidoses,mucopolysaccharidoses,0.009194006938274386,,
C0158623,Congenital anomaly of coronary artery,,0.0010991787666037149,HP:0006704,Abnormality of the coronary arteries
C1456302,Unspecified transient mental disorder in conditions classified elsewhere, transient mental disorder in conditions classified elsewhere,0.008503837201952693,,
C0158621,Congenital subaortic stenosis,congenital subaortic stenosis,0.0034846042989589653,,
C0158629,Congenital anomaly of aortic arch,congenital anomaly of aortic arch,0.019294939354807493,HP:0012303,Abnormality of the aortic arch
C0035317,Retinal Hemorrhage,,0.0017812991763572115,HP:0000573,Retinal hemorrhage
C1456262,Acute hepatitis C without mention of hepatic coma,acute hepatitis c ,0.003530027537196298,HP:0200119,Acute hepatitis
C0154717,"Epilepsia partialis continua, without mention of intractable epilepsy","epilepsia is continua, ",0.001059620281212258,HP:0012847,Epilepsia partialis continua
C0154247,Other disturbances of straight-chain amino-acid metabolism, disturbances of straight-chain amino-acid metabolism,0.008394863166316609,,
C0151766,Liver function tests abnormal finding,liver function tests abnormal finding,0.0012320491170083653,HP:0002910,Elevated hepatic transaminases
C0017332,Generalized Nonconvulsive Seizure Disorder,generalized nonconvulsive seizure disorder,0.0013483442075641209,HP:0002197,Generalized seizures
C0154714,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy", (focal) () epilepsy and epileptic syndromes ,0.01212697775018526,,
C0476414,Thyroid function tests abnormal,thyroid function tests abnormal,0.0016227331325044344,HP:0002926,Abnormality of thyroid physiology
C0268799,Acquired renal cystic disease,acquired renal cystic disease,0.0011939907825369806,HP:0000107,Renal cyst
C0041636,Umbilical hernia without mention of obstruction or gangrene,umbilical hernia ,0.0042250529334602075,HP:0001537,Umbilical hernia
C0042909,Vitreous Hemorrhage,,0.001252875659741354,HP:0007902,Vitreous hemorrhage
C0392578,Impairment level: one eye: profound impairment: other eye: not specified (disorder),impairment level: one eye: profound impairment:  eye: not specified (disorder),0.004539097443223765,,
C0029866,Other ureteric obstruction, ureteric obstruction,0.002247277693734637,HP:0006000,Ureteral obstruction
C0029867,Other urethritis, urethritis,0.001967461699557969,HP:0000031,Epididymitis
C0236816,"Stress Disorders, Traumatic, Acute","stress disorders, traumatic, acute",0.0071498287304477305,,
C0869292,"Other diseases of trachea and bronchus, NEC in ICD9CM"," diseases of trachea and bronchus,",0.002194803128997994,HP:0002778,Abnormality of the trachea
C0546982,Cystic fibrosis with meconium ileus,cystic fibrosis ,0.0014699980746262823,,
C0029640,Other impaction of intestine, impaction of intestine,0.002359158649995629,HP:0002242,Abnormality of the intestine
C0009946,Conversion disorder,conversion disorder,0.001125339976874803,,
C0392611,Closed bimalleolar fracture,closed bimalleolar fracture,0.0035230654122133903,,
C0017536,Giardiasis,giardiasis,0.001896605952833727,HP:0100279,Ulcerative colitis
C0029882,Otitis Media,,0.06551830485953619,HP:0000388,Otitis media
C0375221,Quadriplegia with quadriparesis,quadriplegia ,0.0010553122858301593,HP:0002445,Tetraplegia
C1561640,"Chronic kidney disease, stage 3 (moderate)","chronic kidney disease, stage 3 (moderate)",0.0028487063251460506,,
C0520474,Aseptic Necrosis of Bone,aseptic necrosis of bone,0.0016205082712260086,HP:0010885,Aseptic necrosis
C1561643,Chronic Kidney Diseases,,0.240116155465591,HP:0012622,Chronic kidney disease
C0242343,Panhypopituitarism,,0.004728091570897115,HP:0000871,Panhypopituitarism
C0016952,Galactosemias,,0.004154313717267456,HP:0004919,Galactose intolerance
C0399424,Periapical abscess no sinus,periapical abscess no sinus,0.0023738609957996404,,
C0026893,"Myalgia and myositis, unspecified","myalgia and myositis, ",0.005625392983311528,HP:0003326,Myalgia
C1455742,Chronic mucoid otitis media,chronic mucoid otitis media,0.010012736643072163,,
C0030567,Parkinson Disease,parkinson disease,0.002312843965027233,HP:0001300,Parkinsonism
C0030569,Secondary Parkinson Disease,secondary parkinson disease,0.0011824522100442082,HP:0001300,Parkinsonism
C0494831,Other atopic dermatitis, atopic dermatitis,0.026284371051119918,HP:0001047,Atopic dermatitis
C0040517,Gilles de la Tourette syndrome,gilles de la tourette syndrome,0.0141941779644131,,
C0406047,Local infection skin/subcut tissue NOS,local infection skin/subcut tissue nos,0.0023576336442914666,,
C0840927,Neurologic neglect syndrome,abnormality of the nervous system,0.02496621346956395,HP:0000707,Abnormality of the nervous system
C0154623,Unspecified emotional disturbance of childhood or adolescence, emotional disturbance ,0.004124816367164741,HP:0100851,Abnormal emotion/affect behavior
C0154622,Other emotional disturbances of childhood or adolescence, emotional disturbances ,0.0026246455997215546,HP:0100851,Abnormal emotion/affect behavior
C0154192,Other specified disorders of pancreatic internal secretion, specified disorders of pancreatic internal secretion,0.0010799308773555899,,
C0700613,Anxiety state,anxiety,0.18919937093430286,HP:0000739,Anxiety
C0020480,Hyperlipoproteinemia Type IV,hyperlipoproteinemia type iv,0.005416448907287027,HP:0001939,Abnormality of metabolism/homeostasis
C0154198,Iatrogenic pituitary disorder,iatrogenic pituitary disorder,0.0035232025476132803,HP:0012503,Abnormality of the pituitary gland
C0154628,Hyperkinetic conduct disorder of childhood,hyperkinetic oppositional defiant disorder of ,0.001080130975515822,HP:0001249,Intellectual disability
C0497156,Lymphadenopathy,,0.004396918267087901,HP:0002716,Lymphadenopathy
C0456017,Chronic respiratory disease in perinatal period,chronic respiratory disease in perinatal period,0.032766281376822484,,
C0155860,Pneumonia due to Pseudomonas,pneumonia due to pseudomonas,0.001024387774968491,,
C0744667,sensorineural hearing loss unilateral,sensorineural hearing loss unilateral,0.0017889782421575177,HP:0008619,Bilateral sensorineural hearing impairment
C2873812,Other neutropenia, neutropenia,0.0010318728752343946,HP:0001875,Neutropenia
C0159100,Other nonspecific abnormal results of function study of brain and central nervous system, nonspecific abnormal results of function study of brain and central nervous system,0.0013178159147457394,HP:0012638,Abnormality of nervous system physiology
C0010308,Congenital Hypothyroidism,,0.009985158314329123,HP:0000851,Congenital hypothyroidism
C0154998,After-cataract with vision obscured,after-cataract ,0.0016503775252839565,HP:0000518,Cataract
C0155460,Acute myringitis,acute myringitis,0.0010797715567341362,HP:0000389,Chronic otitis media
C0158986,Neonatal hypoglycemia,,0.004319874777170156,HP:0001998,Neonatal hypoglycemia
C0158987,Late metabolic acidosis of newborn,late metabolic acidosis of newborn,0.005013649009414776,HP:0001942,Metabolic acidosis
