cui,cui_name,curated_name,prob,hpo,hpo_name
C0002453,Amenorrhea,amenorrhea,0.002716123809364059,HP:0000141,Amenorrhea
C0854248,Pneumonia due to Gram negative bacteria,pneumonia due to gram negative bacteria,0.0010172069848477655,HP:0005420,Recurrent gram-negative bacterial infections
C0039145,Syringomyelia and syringobulbia,syringomyelia and syringobulbia,0.0021790240802059034,HP:0003396,Syringomyelia
C0015263,"Bronchospasm, Exercise-Induced","bronchospasm, exercise-induced",0.001665371217519728,,
C0154632,Developmental speech or language disorder,delayed speech or language disorder,0.09047944141244763,HP:0000750,Delayed speech and language development
C0154633,Other developmental speech or language disorder, delayed speech or language disorder,0.021002917445940024,HP:0000750,Delayed speech and language development
C0020490,Hyperopia,,0.008611957512973022,HP:0000540,Hypermetropia
C0154635,Other specified delays in development, specified delays in development,0.06045787484128528,HP:0001263,Global developmental delay
C0154637,"psychic; factor, associated with diseases classified elsewhere","psychic; factor, associated ",0.008053264112507888,,
C0155852,Other diseases of vocal cords, diseases of vocal cords,0.0032619326298830398,HP:0008777,Abnormality of the vocal cords
C0155850,Bilateral total vocal cord paralysis,bilateral total vocal cord paralysis,0.0010369321926885465,HP:0012820,Bilateral vocal cord paralysis
C0677607,Hashimoto Disease,,0.003655903392454104,HP:0000872,Hashimoto thyroiditis
C0431705,Other specified cystic kidney disease, specified cystic kidney disease,0.0021575762217236295,HP:0000107,Renal cyst
C0159117,Nonspecific abnormal results of other endocrine function study,nonspecific abnormal results of  endocrine function study,0.0017968412659086566,HP:0000818,Abnormality of the endocrine system
C0154455,Other anxiety states, anxiety,0.0015021683956879372,HP:0000739,Anxiety
C0155699,Cardiomyopathy in other diseases classified elsewhere,cardiomyopathy in  diseases classified elsewhere,0.0011715376802774458,,
C0154451,"Other specified pervasive developmental disorders, current or active state"," specified pervasive developmental disorders, ",0.4768151232543797,HP:0000729,Autistic behavior
C0154452,"Other specified pervasive developmental disorders, residual state"," specified pervasive developmental disorders, ",0.0031980867324355733,HP:0000729,Autistic behavior
C0154453,"Unspecified childhood psychosis, current or active state"," psychosis, ",0.23321680232579745,HP:0000709,Psychosis
C1320640,Peripheral degeneration of retina,,0.002318154799584864,HP:0007769,Peripheral retinal degeneration
C0266436,Congenital chordee,congenital chordee,0.003233947298372217,HP:0000041,Chordee
C0155921,Tracheostomy complication,tracheostomy complication,0.0020811725105451336,HP:0002087,Abnormality of the upper respiratory tract
C0004604,Back Pain,,0.0037105827372967363,HP:0003418,Back pain
C0038002,Splenomegaly,,0.001244105676418258,HP:0001744,Splenomegaly
C0008924,Cleft Lip,,0.0010580972296810821,HP:0000204,Cleft upper lip
C0008925,Cleft Palate,,0.021639285640341517,HP:0000175,Cleft palate
C0549470,Preglaucoma,preglaucoma,0.001868597476822195,HP:0000501,Glaucoma
C0348751,Other specified diseases of liver, specified diseases of liver,0.0014566114636134734,HP:0001392,Abnormality of the liver
C0024005,Acquired postural lordosis,acquired postural lordosis,0.001910097439616546,HP:0012638,Abnormality of nervous system physiology
C0024004,Acquired lordosis,acquired lordosis,0.001000083669342074,HP:0003307,Hyperlordosis
C0155831,Hypertrophy of tonsils alone,hypertrophy of tonsils alone,0.004454799722926662,HP:0100765,Abnormality of the tonsils
C1879328,Blindness both eyes NOS (disorder),blindness both eyes nos (disorder),0.0069077381719886855,,
C3161330,Profound intellectual disabilities,,0.0020641240175836143,HP:0002187,"Intellectual disability, profound"
C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.03756434727557236,HP:0001249,Intellectual disability
C0015300,Exophthalmos,,0.0034580352792529657,HP:0000520,Proptosis
C2911064,"Body mass index (BMI) pediatric, 5th percentile to less than 85th percentile for age","body mass index (bmi) pediatric, 5th percentile to less than 85th percentile for age",0.011090462613940876,,
C2911065,"Body mass index (BMI) pediatric, 85th percentile to less than 95th percentile for age","body mass index (bmi) pediatric, 85th percentile to less than 95th percentile for age",0.0024989062610657714,,
C2911066,"Body mass index (BMI) pediatric, greater than or equal to 95th percentile for age","body mass index (bmi) pediatric, greater than or equal to 95th percentile for age",0.007239713617380244,HP:0001518,Small for gestational age
C0001541,Adjustment disorder with mixed disturbance of emotions AND conduct,adjustment disorder ,0.010932281154950964,HP:0000708,Behavioral abnormality
C2911063,"Body mass index (BMI) pediatric, less than 5th percentile for age","body mass index (bmi) pediatric, less than 5th percentile for age",0.002404988144342212,,
C0260808,Unspecified psychosocial circumstance, psychosocial circumstance,0.0011607883171628156,HP:0000708,Behavioral abnormality
C0150045,Urge Incontinence,urge incontinence,0.004386171332148869,HP:0000020,Urinary incontinence
C0042580,Vesico-Ureteral Reflux,,0.0024944832465254407,HP:0000076,Vesicoureteral reflux
C0025289,Meningitis,,0.001856494672836239,HP:0001287,Meningitis
C0153987,"Benign neoplasm of skin of trunk, excluding scrotum","benign neoplasm of skin of trunk, excluding scrotum",0.009056119954251166,,
C0042341,Varicocele,,0.013166468418251703,HP:0012871,Varicocele
C0153985,Benign neoplasm of skin of other and unspecified parts of face,benign neoplasm of skin of  and  parts of face,0.0035523986138880233,HP:0008069,Neoplasm of the skin
C0024649,Malposition of heart and cardiac apex,malposition of heart and cardiac apex,0.008735240106942,HP:0001627,Abnormal heart morphology
C0036690,Septicemia,,0.0059251329145884124,HP:0100806,Sepsis
C0153989,Benign neoplasm of skin of hip and lower limb,benign neoplasm of skin of hip and lower limb,0.004757128680105646,,
C0153988,Benign neoplasm of skin of upper limb or shoulder NOS,benign neoplasm of skin of upper limb or shoulder nos,0.001803324502531035,HP:0011793,Neoplasm by anatomical site
C0039319,Tarsal Tunnel Syndrome,tarsal tunnel syndrome,0.0011433633043443534,HP:0009810,Abnormality of upper limb joint
C0158407,"Periostitis, without mention of osteomyelitis, multiple sites","periostitis, ",0.001784470660610395,HP:0040165,Periostitis
C0025517,Metabolic Diseases,metabolic diseases,0.00806028818069233,HP:0001939,Abnormality of metabolism/homeostasis
C0159805,Closed ill-defined fractures of upper limb,closed ill-defined fractures of upper limb,0.0010062734509576744,,
C1719694,Attention to dressings and sutures,attention to dressings and sutures,0.006827936548175986,HP:0000159,Abnormality of the lip
C0587245,Complication of gastrostomy,complication of gastrostomy,0.0016873777690962625,,
C0348586,Other secondary hypertension, secondary hypertension,0.0014183886816621387,,
C0026393,Molluscum Contagiosum,molluscum contagiosum,0.002824536840924656,HP:0000951,Abnormality of the skin
C0153986,Benign neoplasm of scalp and skin of neck,benign neoplasm of scalp and skin of neck,0.007643147601830331,HP:0008069,Neoplasm of the skin
C0272443,"Elbow, forearm, and wrist injury","elbow, forearm, and wrist injury",0.0015909535495491779,HP:0009811,Abnormality of the elbow
C1260404,primary hypercoagulable state,primary hypercoagulable state,0.003218380237511759,HP:0100724,Hypercoagulability
C1260408,Encephalopathy NEC in ICD10CM,encephalopathy,0.002072098744098141,HP:0001298,Encephalopathy
C1260409,myasthenia gravis without acute exacerbation,myasthenia gravis ,0.0016698990922874642,HP:0003473,Fatigable weakness
C0008701,Chronic Motor or Vocal Tic Disorder,chronic motor or vocal tic disorder,0.007232432477507099,HP:0100035,Phonic tics
C0263840,Haemarthrosis involving lower leg,haemarthrosis involving lower leg,0.0017447923765850316,,
C0040188,Tic disorder,tic disorder,0.012156002839719997,HP:0100033,Tics
C0028738,Nystagmus,,0.006916198688048306,HP:0000639,Nystagmus
C0158537,"Spina bifida, without mention of hydrocephalus, lumbar region","spina bifida, ",0.002314237468896335,HP:0002414,Spina bifida
C0158534,"Spina bifida without mention of hydrocephalus, site unspecified",spina bifida ,0.014778004473458225,HP:0002414,Spina bifida
C0002019,Dyslexia and alexia,dyslexia,0.005524747156725564,HP:0010522,Dyslexia
C0496899,"Benign neoplasm of brain, unspecified","benign neoplasm of brain, ",0.001980181237854491,HP:0030692,Brain neoplasm
C2937358,Cerebral Hemorrhage,,0.002666481351843541,HP:0001342,Cerebral hemorrhage
C0877771,"Angioneurotic edema, NEC in ICD9CM_2014","angioneurotic edema,",0.001556335721959664,HP:0100665,Angioedema
C0263687,Pyogenic arthritis involving lower leg,pyogenic arthritis involving lower leg,0.0011460739996308963,,
C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.023229960510543542,HP:0004386,Gastrointestinal inflammation
C0029513,Other and unspecified ovarian cysts, and  ovarian cysts,0.0014491482308733497,HP:0000138,Ovarian cyst
C0029516,Other and unspecified reactive psychosis, and  reactive psychosis,0.0015820281155926588,HP:0000708,Behavioral abnormality
C0028841,Ocular Hypotension,ocular hypotension,0.0014181445298091936,HP:0002615,Hypotension
C0029515,Other and unspecified postsurgical nonabsorption, and  postsurgical nonabsorption,0.0025684503116357124,,
C0432162,Congenital spondylolysis of lumbosacral region,congenital spondylolysis of lumbosacral region,0.0016158527233740422,HP:0000925,Abnormality of the vertebral column
C0700639,"Pyloric Stenosis, Hypertrophic","pyloric stenosis, hypertrophic",0.005117832088644064,HP:0002021,Pyloric stenosis
C2939130,Other bacterial diseases, bacterial diseases,0.0013137716089608557,HP:0002718,Recurrent bacterial infections
C0026703,Mucopolysaccharidoses,mucopolysaccharidoses,0.010534768187490183,,
C0158623,Congenital anomaly of coronary artery,,0.0016566168198994093,HP:0006704,Abnormality of the coronary arteries
C0158621,Congenital subaortic stenosis,congenital subaortic stenosis,0.0034472234256541856,,
C0158629,Congenital anomaly of aortic arch,congenital anomaly of aortic arch,0.01857904000641062,HP:0012303,Abnormality of the aortic arch
C0035317,Retinal Hemorrhage,,0.0016768913208674795,HP:0000573,Retinal hemorrhage
C1456262,Acute hepatitis C without mention of hepatic coma,acute hepatitis c ,0.0038351027339610733,HP:0200119,Acute hepatitis
C0154717,"Epilepsia partialis continua, without mention of intractable epilepsy","epilepsia is continua, ",0.001029453476159531,HP:0012847,Epilepsia partialis continua
C0154715,"Infantile spasms, without mention of intractable epilepsy"," spasms, ",0.016920709833871672,HP:0004305,Involuntary movements
C0151766,Liver function tests abnormal finding,liver function tests abnormal finding,0.001248708475368965,HP:0002910,Elevated hepatic transaminases
C0017332,Generalized Nonconvulsive Seizure Disorder,generalized nonconvulsive seizure disorder,0.001451199987203282,HP:0002197,Generalized seizures
C0154246,"Urea Cycle Disorders, Inborn","urea cycle disorders, inborn",0.012813895596184203,HP:0001939,Abnormality of metabolism/homeostasis
C0265830,Congenital pulmonary valve abnormality,congenital pulmonary valve abnormality,0.0013358442687896942,HP:0001641,Abnormality of the pulmonary valve
C0268799,Acquired renal cystic disease,acquired renal cystic disease,0.001254632491883362,HP:0000107,Renal cyst
C0041636,Umbilical hernia without mention of obstruction or gangrene,umbilical hernia ,0.004950898780019078,HP:0001537,Umbilical hernia
C0042909,Vitreous Hemorrhage,,0.0014194342100357319,HP:0007902,Vitreous hemorrhage
C0158752,Transverse deficiency of leg,transverse deficiency of leg,0.001070448633017658,HP:0002814,Abnormality of the lower limb
C0392578,Impairment level: one eye: profound impairment: other eye: not specified (disorder),impairment level: one eye: profound impairment:  eye: not specified (disorder),0.005113337935589354,,
C0029866,Other ureteric obstruction, ureteric obstruction,0.002208438204001925,HP:0006000,Ureteral obstruction
C0009726,Congenital pigmentary skin anomalies,congenital pigmentary skin anomalies,0.001936939298418451,HP:0001000,Abnormality of skin pigmentation
C0236816,"Stress Disorders, Traumatic, Acute","stress disorders, traumatic, acute",0.007748133658567265,,
C0869292,"Other diseases of trachea and bronchus, NEC in ICD9CM"," diseases of trachea and bronchus,",0.0023125572842907223,HP:0002778,Abnormality of the trachea
C0029640,Other impaction of intestine, impaction of intestine,0.002489103460965504,HP:0002242,Abnormality of the intestine
C0009946,Conversion disorder,conversion disorder,0.0012775060652022233,,
C0392611,Closed bimalleolar fracture,closed bimalleolar fracture,0.00380432018105221,,
C0017536,Giardiasis,giardiasis,0.0019968698519523924,HP:0100279,Ulcerative colitis
C0029882,Otitis Media,,0.06555377604216855,HP:0000388,Otitis media
C0375221,Quadriplegia with quadriparesis,quadriplegia ,0.0011553734511773367,HP:0002445,Tetraplegia
C1561640,"Chronic kidney disease, stage 3 (moderate)","chronic kidney disease, stage 3 (moderate)",0.0031608227926775844,,
C0520474,Aseptic Necrosis of Bone,aseptic necrosis of bone,0.001798172449258914,HP:0010885,Aseptic necrosis
C1561643,Chronic Kidney Diseases,,0.2356818775872331,HP:0012622,Chronic kidney disease
C0242343,Panhypopituitarism,,0.004936008476506616,HP:0000871,Panhypopituitarism
C0016952,Galactosemias,,0.0035550149514726945,HP:0004919,Galactose intolerance
C0399424,Periapical abscess no sinus,periapical abscess no sinus,0.0025544266996514915,,
C0026893,"Myalgia and myositis, unspecified","myalgia and myositis, ",0.006001829604239715,HP:0003326,Myalgia
C1455742,Chronic mucoid otitis media,chronic mucoid otitis media,0.011693266744682658,,
